"","UniqueID","submission_year","target","TrainVal","Long_1","Long_2","Long_3","Long_4","Long_5","Long_6","Long_7","Long_8","Long_9","Long_10","Short_1","Short_2","Short_3","Short_4","Short_5","Short_6","Short_7","Short_8","Short_9","Short_10"
"1009","802KUZ",2015,0,"Train_60",5100,5,5133,277,6,2.5,12,3242,5,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1010","414MAE",2015,0,"Val_40",2300,2,0,35,0,7,17,6041,5,-4313,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1011","487FXZ",2015,1,"Val_40",3500,7,5085,263,112,0,10,2394,4,-137,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1012","673ODS",2015,0,"Train_60",400,0,0,159,94,7,5,7585,4,12013,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1013","872TBF",2015,1,"Train_60",6300,3,0,117,162,9,9,21349,6,-2220,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1014","206ADX",2015,1,"Train_60",5000,6,6242,551,21,1,38,30642,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1015","667FOM",2015,1,"Train_60",1000,3,0,285,0,1,7,12282,3,724,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1016","875IRN",2015,0,"Train_60",1500,4,0,97,4,7,20,9326,0,-1145,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1017","940OCJ",2015,0,"Train_60",3900,0,9752,244,57,5,13,2478,4,2551,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1018","470TPV",2015,0,"Train_60",100,3,7001,246,267,0,7,210748,1,-1218,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1019","922XCW",2015,0,"Val_40",1400,1,0,418,7,1,17,26650,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1020","096WCT",2015,0,"Train_60",200,2,0,151,149,2,0,32265,2,-912,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1021","792IEA",2015,0,"Train_60",700,4,0,272,0,0,29,2887,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1022","520ZZK",2015,0,"Val_40",300,9,0,286,63,2,0,334,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1023","464AUN",2015,0,"Val_40",1400,1,0,261,47,2,3,22772,2,1237,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1024","810JTU",2015,0,"Val_40",400,0,0,155,19,4,24,8560,4,-789,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1025","839EHZ",2015,0,"Train_60",6300,7,0,258,100,8,10,22862,1,508,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1026","469CDW",2015,1,"Train_60",5400,0,0,450,0,6.5,54,471,4,323,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1027","124GNY",2015,0,"Train_60",3500,0,9752,605,46,3,21,4873,4,-2500,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"1028","283SEV",2015,0,"Train_60",3600,0,0,189,126,4,75,46632,0,-1364,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1029","303FTQ",2015,0,"Val_40",1400,1,0,152,0,1,10,2452,1,-10000,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1030","927JUK",2015,1,"Train_60",600,4,0,186,20,2,5,9267,2,-938,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1031","715STJ",2015,0,"Train_60",1600,0,0,297,35,3,19,16207,3,512,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1032","235AIV",2015,0,"Val_40",1900,1,0,183,0,3,11,142854,1,6413,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1033","157PDH",2015,0,"Train_60",100,2,0,339,12,13,11,10830,5,-837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1034","064VIR",2015,0,"Train_60",3100,6,10000,251,29,11,32,30067,7,-2404,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1035","082WWU",2015,0,"Train_60",1300,3,0,187,0,28,3,5304,6,-1157,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1036","727AWQ",2015,0,"Val_40",4700,4,0,119,24,10,34,6895,4,2782,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1037","991KDB",2015,0,"Val_40",1500,2,0,308,0,6,22,115,5,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1038","837YUZ",2015,0,"Train_60",2300,0,0,173,0,2,4,2719,2,112,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1039","047CHA",2015,0,"Train_60",4700,1,0,327,99,7,17,167684,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1040","392ZSM",2015,0,"Train_60",300,4,0,455,113,4.5,43,12755,3,2387,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1041","427TQJ",2015,0,"Val_40",1200,2,0,136,0,3,9,2468,2,521,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1042","823OHH",2015,0,"Val_40",1700,0,0,366,149,1.5,5,22661,3,-342,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1043","500MXO",2015,0,"Val_40",2500,6,4933,272,89,14,2,48747,4,480,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1044","746EBR",2015,0,"Val_40",6300,8,0,301,341,30,2,0,8,4486,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1045","919DQF",2015,0,"Val_40",400,6,0,175,53,18,18,3291,7,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1046","961VLW",2015,0,"Val_40",1100,0,0,160,0,8,14,479,5,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1047","761WGR",2015,0,"Train_60",200,1,0,283,109,3,10,36183,3,105,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1048","586ZLF",2015,1,"Train_60",2500,7,0,204,13,10,44,23049,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1049","734UFP",2015,0,"Train_60",400,1,0,324,31,3,10,1468,2,-2531,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1050","432LWZ",2015,0,"Train_60",300,1,0,847,101,1,3,59929,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1051","048MBU",2015,0,"Train_60",1100,0,0,234,0,21,19,11588,5,620,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1052","182PJB",2015,0,"Train_60",6700,5,0,440,179,7,28,667,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1053","493ROE",2015,0,"Val_40",3300,5,0,234,19,4,25,15731,1,-437,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1054","130ISA",2015,0,"Train_60",4200,7,0,598,136,10.5,19,61341,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1055","623DEV",2015,0,"Train_60",600,7,7323,115,118,9,5,4941,4,588,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1056","654CWG",2015,0,"Val_40",3400,4,7030,67,65,5,63,9183,3,-1947,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1057","864IOZ",2015,0,"Train_60",3900,3,0,129,21,7,22,15646,5,1453,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1058","059UEO",2015,0,"Train_60",2600,2,0,19,25,4,52,3739,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1059","012PGR",2015,1,"Train_60",5000,4,0,232,8,16,10,25660,4,4492,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1060","651SSO",2015,0,"Train_60",400,2,0,367,4,4.5,13,6092,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1061","711TQU",2015,0,"Train_60",1800,1,0,402,64,4,7,9212,2,-2500,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1062","895YHR",2015,0,"Train_60",300,2,0,306,93,0,49,22675,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1063","674HHR",2015,1,"Val_40",2600,6,0,193,17,16,18,883,6,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1064","086MKO",2015,1,"Train_60",400,1,0,323,8,3,19,56108,4,-585,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1065","600SGL",2015,1,"Val_40",600,1,0,193,37,15,3,16604,6,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1066","056HEL",2015,0,"Train_60",600,9,0,201,14,20,5,4913,3,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1067","083UNX",2015,1,"Train_60",2300,3,0,165,0,9,42,7133,4,-41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1068","153GPQ",2015,0,"Val_40",900,6,0,179,12,21,15,26696,7,1524,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1069","746FZV",2015,0,"Train_60",1700,3,0,220,0,7,10,6615,3,188,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1070","729MMK",2015,0,"Train_60",5300,2,0,261,189,2,34,206291,2,-2220,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1071","466WVD",2015,0,"Train_60",5000,2,0,182,4,14,56,1894,6,11116,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1072","070NTB",2015,0,"Val_40",2000,4,0,41,10,6,33,24642,2,-385,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1073","335VLA",2015,0,"Train_60",600,2,0,416,190,4,0,1268,2,901,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1074","065PPI",2015,0,"Train_60",6900,4,9986,136,9,4,18,4408,4,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1075","956LMD",2015,0,"Train_60",1400,3,0,168,8,9,15,8016,4,468,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1076","604OOG",2015,0,"Val_40",4000,2,0,181,20,4,0,72086,4,454,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1077","537NGZ",2015,0,"Train_60",900,8,0,318,0,28,34,7054,12,1829,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1078","276JFH",2015,1,"Val_40",1100,0,0,257,0,9,17,3656,6,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1079","328NCV",2015,0,"Val_40",1100,0,0,374,0,6,14,0,3,-417,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1080","916CDX",2015,0,"Train_60",4900,3,0,182,24,4,11,20281,1,-198,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1081","882HBN",2015,0,"Train_60",900,7,6805,270,324,9,15,238075,3,220,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1082","996OVT",2015,1,"Val_40",2100,3,0,124,156,20,12,8021,6,-167,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1083","188ILY",2015,1,"Train_60",600,3,0,170,7,6,14,2511,5,-1513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1084","309BCL",2015,0,"Val_40",5300,3,6637,351,170,0,14,48689,0,-1109,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1085","888PEO",2015,0,"Val_40",9300,7,6157,98,14,6,60,4290,1,-1284,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1086","335CSO",2015,1,"Train_60",100,2,0,257,10,13,18,469,4,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1087","379LWJ",2015,1,"Train_60",3300,8,0,55,58,20,20,1161,5,-3426,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1088","910VIY",2015,0,"Train_60",6500,1,0,630,4,1,62,25521,1,3621,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1089","485DXX",2015,1,"Val_40",4400,4,0,177,7,11,32,14689,3,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1090","616OCI",2015,0,"Val_40",2000,4,0,476,155,8,12,7572,2,114,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1091","484ZJA",2015,0,"Train_60",300,2,0,271,223,3,14,3141,3,1590,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1092","121ACZ",2015,0,"Val_40",2200,5,0,242,58,3,8,21549,1,1480,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1093","057TII",2015,0,"Val_40",3100,11,8277,365,47,13,60,63673,3,-1215,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1094","536SDR",2015,0,"Train_60",1100,0,0,144,105,6,27,0,3,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1095","717DLR",2015,0,"Train_60",2800,4,0,444,43,9.5,30,202315,9,1447,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1096","090YJE",2015,0,"Train_60",100,3,0,204,64,6,18,19309,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1097","335FSP",2015,0,"Val_40",1500,5,0,400,56,9.5,23,12633,4,-12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1098","460ABR",2015,0,"Val_40",900,6,0,132,3,19,14,4316,4,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1099","372VHD",2015,1,"Val_40",4000,4,9945,406,58,5,1,489578,3,151,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1100","021RVS",2015,0,"Train_60",1400,5,0,407,0,11,6,10733,6,151,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1101","412XLI",2015,0,"Train_60",4500,4,7404,222,199,6,41,18976,3,2746,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1102","407DTW",2015,0,"Val_40",3000,3,8865,166,37,8,36,5895,3,5202,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1103","492QEF",2015,0,"Train_60",400,8,0,106,104,7,14,25884,2,-288,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1104","811WTK",2015,0,"Val_40",900,3,0,540,18,1,14,52772,5,-502,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1105","633KMB",2015,0,"Train_60",1500,4,1415,163,106,7,9,14756,3,-870,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1106","569KSI",2015,0,"Train_60",4300,7,0,305,17,12,12,16560,4,-1673,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1107","930CLJ",2015,0,"Train_60",5800,3,0,351,21,10,70,2258,2,507,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1108","064FVM",2015,0,"Train_60",700,1,0,141,36,2,25,4850,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1109","035WDG",2015,1,"Train_60",1100,0,0,73,0,7,19,0,2,-895,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1110","789NHB",2015,0,"Val_40",600,1,0,322,12,16,8,19980,6,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"1111","709NLV",2015,0,"Train_60",6300,3,0,169,20,9,47,6151,5,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1112","521UUJ",2015,0,"Train_60",4900,2,0,605,29,5.5,7,161177,3,-99,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1113","668XUS",2015,1,"Val_40",1800,1,0,222,9,10,8,0,4,6461,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1114","397ZZZ",2015,0,"Train_60",1300,6,5373,191,69,5,42,17492,1,-3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1115","650AYA",2015,0,"Val_40",1200,5,0,171,54,8,18,20785,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1116","460EWE",2015,1,"Train_60",800,7,0,177,30,21,2,93662,4,-105,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1117","777YXU",2015,1,"Val_40",2700,4,0,145,0,11,16,5102,4,-3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1118","552HEA",2015,1,"Train_60",4300,24,0,704,336,43.5,0,59763,17,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1119","515YNO",2015,1,"Train_60",1400,0,0,166,0,63,0,49364,13,1910,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1120","958XJM",2015,0,"Train_60",3200,5,0,189,42,14,20,20907,4,3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1121","057SNB",2015,0,"Val_40",2200,6,0,118,22,12,34,2942,2,3846,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1122","601JUM",2015,0,"Train_60",2300,1,0,143,0,5,20,14106,3,-23,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1123","514CIT",2015,0,"Val_40",500,1,0,443,355,3,17,3714,2,18,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1124","407CNZ",2015,0,"Val_40",200,5,0,299,10,4.5,3,7603,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"1125","364WNB",2015,0,"Train_60",5000,2,0,187,25,4,36,5158,2,-6286,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1126","466ZRY",2015,0,"Train_60",1200,5,0,118,15,6,6,20551,3,-2500,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1127","712MNE",2015,0,"Val_40",5500,2,0,311,11,5,53,12876,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1128","324WIJ",2015,0,"Val_40",2500,5,0,119,16,7,22,94,5,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1129","405JBS",2015,0,"Val_40",4500,4,0,353,113,5,2,207890,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1130","697FEK",2015,0,"Val_40",2500,3,0,381,266,5,12,75827,2,9,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1131","928CGZ",2015,0,"Train_60",3000,2,0,367,90,5.5,21,29610,2,5383,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1132","010PMK",2015,1,"Train_60",1300,10,9995,60,9,61,33,8163,19,-750,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1133","537QBH",2015,0,"Train_60",4700,4,0,119,24,10,34,6794,4,2782,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1134","747VLH",2015,0,"Train_60",4000,4,0,369,143,9,23,1389,5,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1135","888UHQ",2015,0,"Val_40",4000,3,0,140,3,13,11,2327,5,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1136","791ULE",2015,0,"Val_40",1400,0,6308,185,56,2,17,308,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1137","958SSU",2015,0,"Val_40",1800,2,0,546,0,4.5,13,12832,3,30,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1138","049KGI",2015,0,"Val_40",3900,4,0,134,43,17,10,6116,4,-1157,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1139","249VFD",2015,0,"Val_40",3200,3,0,125,0,4,58,6575,1,-14,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1140","637MER",2015,1,"Val_40",900,4,0,101,0,5,14,2689,3,-1464,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1141","637TBC",2015,1,"Val_40",5000,2,0,233,0,8,50,3899,3,1099,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1142","950EQK",2015,0,"Train_60",400,3,0,51,78,5,13,6714,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1143","580DVB",2015,1,"Train_60",6200,10,832,90,21,33,57,3473,14,3287,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1144","148WOC",2015,0,"Train_60",1600,0,0,173,0,16,21,6911,6,-1494,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1145","371IOX",2015,1,"Train_60",800,3,0,148,71,14,19,11139,5,13,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1146","681AVQ",2015,0,"Train_60",3200,3,0,75,15,10,18,20915,3,-34,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1147","304YIZ",2015,0,"Val_40",3600,7,0,160,45,7,34,45432,3,-100,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1148","111MPZ",2015,1,"Train_60",400,7,10000,208,81,29,4,39242,7,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1149","788TBT",2015,0,"Val_40",4100,2,0,333,0,5,25,42732,1,2102,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1150","300GUB",2015,0,"Val_40",2300,0,0,137,0,5,15,221,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1151","788XFL",2015,0,"Train_60",2100,1,0,457,1,6,13,39893,4,6413,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1152","975RQQ",2015,0,"Train_60",200,4,0,374,91,15,12,7071,5,617,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"1153","151MDO",2015,0,"Train_60",4100,12,0,448,32,25.5,7,202429,7,-613,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"1154","025UTP",2015,0,"Train_60",600,6,0,309,53,18,10,117167,5,-169,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1155","218NUG",2015,0,"Train_60",3000,2,524,806,157,4,2,39658,2,-2582,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1156","295LSQ",2015,0,"Train_60",9000,4,0,379,304,11,75,228319,5,-512,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"1157","710MPA",2015,0,"Val_40",200,5,0,246,110,12,29,13833,5,-1534,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
